Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
220213440,000003BE,false,Rx,0,3,FE,FF,2F,00,00,00,00,00,
220227356,000003B5,false,Rx,0,2,FF,00,00,00,00,00,00,00,
220231732,000001A6,false,Rx,0,8,41,00,40,00,3F,00,40,FB,
220244944,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220247588,00000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
220251660,000002BB,false,Rx,0,5,04,FA,83,00,F2,00,00,00,
220252868,00000289,false,Rx,0,8,12,FA,E0,E0,E1,00,0C,00,
220254052,000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
220255152,00000199,false,Rx,0,6,3F,FC,D0,7E,02,B0,00,00,
220256244,0000012F,false,Rx,0,8,33,20,88,1D,F4,01,30,0B,
220257348,0000019A,false,Rx,0,6,2D,FC,9D,7E,00,20,00,00,
220258344,0000019F,false,Rx,0,6,30,FC,02,80,00,20,00,00,
220259704,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
220260820,000001C4,false,Rx,0,7,84,00,82,00,65,F2,FF,00,
220261924,000001C5,false,Rx,0,7,86,00,80,00,65,F2,FF,00,
220270256,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220271460,000001B3,false,Rx,0,8,FC,A4,00,F4,00,FF,8A,D5,
220276700,00000297,false,Rx,0,7,99,E5,F0,EC,F0,F0,FC,00,
220277824,000003B3,false,Rx,0,7,1F,00,FF,7F,00,03,F8,00,
220278876,000003FB,false,Rx,0,6,C7,90,01,10,F1,48,00,00,
220292704,000003F9,false,Rx,0,8,71,10,80,70,7A,79,1F,47,
220293872,000000A5,false,Rx,0,8,27,FB,87,77,78,00,00,F1,
220306700,00000264,false,Rx,0,6,E1,FD,37,00,80,1E,00,00,
220307692,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
220331708,000001A6,false,Rx,0,8,41,00,40,00,3F,00,D0,FC,
220345128,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220347628,00000173,false,Rx,0,8,A8,F6,00,0E,30,00,FE,D0,
220348712,000002ED,false,Rx,0,3,B2,FA,01,00,00,00,00,00,
220351648,000002BB,false,Rx,0,5,6D,FC,83,00,F2,00,00,00,
220352864,00000289,false,Rx,0,8,C1,FC,E0,E0,E1,00,0C,00,
220354020,000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
220355124,00000199,false,Rx,0,6,F6,F7,D0,7E,02,B0,00,00,
220356180,0000012F,false,Rx,0,8,6E,21,88,1D,F4,01,30,0B,
220357280,0000019A,false,Rx,0,6,8C,F7,92,7E,00,20,00,00,
220358276,0000019F,false,Rx,0,6,DE,F7,00,80,00,20,00,00,
220359256,000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
220361060,00000264,false,Rx,0,6,E1,FD,38,03,80,1E,00,00,
220362052,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
220363000,000001C4,false,Rx,0,7,84,00,82,00,6F,F2,FF,00,
220364052,000001C5,false,Rx,0,7,86,00,80,00,6F,F2,FF,00,
220365092,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
220366048,000000E2,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
220367156,000000E6,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
220368264,000000EA,false,Rx,0,8,81,FF,E7,FC,FF,FF,FF,FF,
220369376,000000EE,false,Rx,0,8,F1,FF,E7,FD,FF,FF,FF,FF,
220370464,000001EA,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
220371244,000002A6,false,Rx,0,2,00,AC,00,00,00,00,00,00,
220372040,000001B3,false,Rx,0,8,FC,A4,00,F5,00,FF,8A,D6,
220373132,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220373964,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
220375008,000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
220375780,000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
220393624,000000A5,false,Rx,0,8,4F,F1,87,77,78,00,00,F1,
220400784,000002F7,false,Rx,0,6,02,99,51,11,11,F1,00,00,
220407468,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
220408516,00000264,false,Rx,0,6,E1,FD,39,06,80,1E,00,00,
220417864,000002A0,false,Rx,0,8,88,88,88,00,FF,FF,FF,FF,
220431712,000001A6,false,Rx,0,8,41,00,40,00,3F,00,60,FE,
220445092,000001B9,false,Rx,0,2,00,FF,00,00,00,00,00,00,
220445868,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220447620,000002C4,false,Rx,0,8,F8,80,FF,64,64,64,00,F0,
220451644,000002BB,false,Rx,0,5,4A,FE,83,00,F2,00,00,00,
220452832,00000289,false,Rx,0,8,7B,FE,E0,E0,E1,00,0C,00,
220454008,000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
220455112,00000199,false,Rx,0,6,2A,F2,CB,7E,02,B0,00,00,
220456132,0000012F,false,Rx,0,8,89,22,88,1D,F4,01,30,0B,
220457232,0000019A,false,Rx,0,6,EA,F2,8A,7E,00,20,00,00,
220458228,0000019F,false,Rx,0,6,5C,F2,F1,7F,00,20,00,00,
220459224,00000264,false,Rx,0,6,E1,FD,3A,09,80,1E,00,00,
220460220,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
220461220,000001C4,false,Rx,0,7,84,00,82,00,79,F2,FF,00,
220462320,000001C5,false,Rx,0,7,86,00,80,00,79,F2,FF,00,
220471064,000001B3,false,Rx,0,8,FC,A4,00,F6,00,FF,8A,D7,
220472156,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220476304,00000297,false,Rx,0,7,53,E6,F0,EC,F0,F0,FC,00,
220481580,0000032E,false,Rx,0,8,FF,FF,FF,5E,B1,FF,FF,4B,
220489076,00000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
220493628,000000A5,false,Rx,0,8,C1,F6,87,77,78,00,00,F1,
220507460,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
220517328,000003AC,false,Rx,0,2,FE,CF,00,00,00,00,00,00,
220524156,000000E2,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
220525360,000000E6,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
220526588,000000EA,false,Rx,0,8,81,FF,E7,FC,FF,FF,FF,FF,
220527796,000000EE,false,Rx,0,8,F1,FF,E7,FD,FF,FF,FF,FF,
220529000,000000E2,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
220530200,000000E6,false,Rx,0,8,F1,FF,E7,FC,FF,FF,FF,FF,
220531432,000000EA,false,Rx,0,8,81,FF,E7,FC,FF,FF,FF,FF,
220532644,000000EE,false,Rx,0,8,F1,FF,E7,FD,FF,FF,FF,FF,
220533856,000001A6,false,Rx,0,8,41,00,40,00,3F,00,F0,FF,
220544940,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220547612,00000173,false,Rx,0,8,4E,FB,00,0E,30,00,FE,D0,
220551624,000002BB,false,Rx,0,5,22,F1,83,00,F2,00,00,00,
220552824,00000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
220554012,000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
220555112,00000199,false,Rx,0,6,18,FC,D2,7E,02,B0,00,00,
220556152,0000012F,false,Rx,0,8,D4,23,88,1D,F4,01,30,0B,
220557252,0000019A,false,Rx,0,6,2D,FC,9D,7E,00,20,00,00,
220558248,0000019F,false,Rx,0,6,98,FC,FD,7F,00,20,00,00,
220559704,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
220560648,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
220561748,000001C4,false,Rx,0,7,84,00,82,00,83,F2,FF,00,
220562864,000001C5,false,Rx,0,7,86,00,80,00,83,F2,FF,00,
220564028,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
220571000,000001B3,false,Rx,0,8,FC,A4,00,F7,00,FF,8A,D8,
220572088,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220590596,000002CA,false,Rx,0,2,66,6B,00,00,00,00,00,00,
220593624,000000A5,false,Rx,0,8,27,FB,87,77,78,00,00,F1,
220607456,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
220631704,000001A6,false,Rx,0,8,41,00,40,00,3F,00,80,F1,
220644836,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220651660,000002BB,false,Rx,0,5,05,F3,83,00,F2,00,00,00,
220652860,00000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
220654016,000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
220655116,00000199,false,Rx,0,6,6A,F7,D8,7E,02,B0,00,00,
220656168,0000012F,false,Rx,0,8,5A,24,88,1D,F4,01,30,0B,
220657264,0000019A,false,Rx,0,6,78,F7,95,7E,00,20,00,00,
220658260,0000019F,false,Rx,0,6,F8,F7,0B,80,00,20,00,00,
220659684,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
220660808,000001C4,false,Rx,0,7,84,00,82,00,8D,F2,FF,00,
220661904,000001C5,false,Rx,0,7,86,00,80,00,8D,F2,FF,00,
220665908,00000328,false,Rx,0,6,DB,44,EF,11,0E,22,00,00,
220671052,000001B3,false,Rx,0,8,FC,A4,00,F8,00,FF,8A,D9,
220672260,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220676332,00000297,false,Rx,0,7,15,E7,F0,EC,F0,F0,FC,00,
220693620,000000A5,false,Rx,0,8,4F,F1,87,77,78,00,00,F1,
220705488,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
220707448,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
220712860,00000393,false,Rx,0,4,3F,32,00,FE,00,00,00,00,
220714932,000003A0,false,Rx,0,8,FF,FF,C0,FF,FF,FF,FF,FC,
220731688,000001A6,false,Rx,0,8,41,00,40,00,3F,00,10,F3,
220744836,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220747600,00000173,false,Rx,0,8,26,F1,00,0E,30,00,FE,D0,
220751620,000002BB,false,Rx,0,5,6C,F5,83,00,F2,00,00,00,
220752816,00000289,false,Rx,0,8,4E,F5,E0,E0,E1,00,0C,00,
220753996,000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
220755096,00000199,false,Rx,0,6,F9,F2,CE,7E,02,B0,00,00,
220756160,0000012F,false,Rx,0,8,07,25,88,1D,F4,01,30,0B,
220757256,0000019A,false,Rx,0,6,77,F2,8B,7E,00,20,00,00,
220758252,0000019F,false,Rx,0,6,A8,F2,F6,7F,00,20,00,00,
220759708,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
220760652,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
220761756,000001C4,false,Rx,0,7,84,00,82,00,97,F2,FF,00,
220762860,000001C5,false,Rx,0,7,86,00,80,00,97,F2,FF,00,
220764024,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
220771060,000001B3,false,Rx,0,8,FC,A4,00,F9,00,FF,8A,DA,
220772672,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220791508,000005F8,false,Rx,0,8,0D,00,00,00,00,FF,FF,FF,
220793616,000000A5,false,Rx,0,8,C1,F6,87,77,78,00,00,F1,
220797280,000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
220798052,00000314,false,Rx,0,3,11,42,00,00,00,00,00,00,
220807448,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
220810028,00000306,false,Rx,0,2,AC,F7,00,00,00,00,00,00,
220831700,000001A6,false,Rx,0,8,41,00,40,00,3F,00,A0,F4,
220844828,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220851632,000002BB,false,Rx,0,5,4B,F7,83,00,F2,00,00,00,
220852820,00000289,false,Rx,0,8,F4,F7,E0,E0,E1,00,0C,00,
220854008,000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
220855112,00000199,false,Rx,0,6,3F,FC,D0,7E,02,B0,00,00,
220856188,0000012F,false,Rx,0,8,E0,26,88,1D,F4,01,30,0B,
220857288,0000019A,false,Rx,0,6,2C,FC,94,7E,00,20,00,00,
220858284,0000019F,false,Rx,0,6,C5,FC,0C,80,00,20,00,00,
220859688,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
220860804,000001C4,false,Rx,0,7,84,00,82,00,A1,F2,FF,00,
220861912,000001C5,false,Rx,0,7,86,00,80,00,A1,F2,FF,00,
220871040,000001B3,false,Rx,0,8,FC,A4,00,FA,00,FF,8A,DB,
220873136,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220876228,00000297,false,Rx,0,7,D0,E8,F0,EC,F0,F0,FC,00,
220890712,00000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
220893620,000000A5,false,Rx,0,8,27,FB,87,77,78,00,00,F1,
220907440,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
220931692,000001A6,false,Rx,0,8,41,00,40,00,3F,00,30,F6,
220944812,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
220945744,000003A5,false,Rx,0,5,E1,D5,FF,FF,FF,00,00,00,
220947600,00000173,false,Rx,0,8,A8,F6,00,0E,30,00,FE,D0,
220948784,000002C4,false,Rx,0,8,F8,80,FF,64,64,64,00,F0,
220951652,000002BB,false,Rx,0,5,BE,F9,83,00,F2,00,00,00,
220952840,00000289,false,Rx,0,8,F5,F9,E0,E0,E1,00,0C,00,
220953996,000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
220955096,00000199,false,Rx,0,6,9F,F7,D6,7E,02,B0,00,00,
220956136,0000012F,false,Rx,0,8,BD,27,88,1D,F4,01,30,0B,
220957232,0000019A,false,Rx,0,6,E4,F7,9D,7E,00,20,00,00,
220958228,0000019F,false,Rx,0,6,0D,F7,05,80,00,20,00,00,
220959708,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
220960652,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
220961732,000001C4,false,Rx,0,7,84,00,82,00,AB,F2,FF,00,
220962832,000001C5,false,Rx,0,7,86,00,80,00,AB,F2,FF,00,
220963992,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
220970992,000001B3,false,Rx,0,8,FC,A4,00,FB,00,FF,8A,DC,
220973884,000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
220974864,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
220993612,000000A5,false,Rx,0,8,4F,F1,87,77,78,00,00,F1,
221007436,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221031696,000001A6,false,Rx,0,8,41,00,40,00,3F,00,C0,F7,
221045048,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
221051640,000002BB,false,Rx,0,5,99,FB,83,00,F2,00,00,00,
221052844,00000289,false,Rx,0,8,4F,FB,E0,E0,E1,00,0C,00,
221054016,000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
221055116,00000199,false,Rx,0,6,29,F2,D0,7E,02,B0,00,00,
221056156,0000012F,false,Rx,0,8,E1,28,88,1D,F4,01,30,0B,
221057256,0000019A,false,Rx,0,6,77,F2,8B,7E,00,20,00,00,
221058252,0000019F,false,Rx,0,6,26,F2,02,80,00,20,00,00,
221059428,000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
221060532,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
221061472,000001C4,false,Rx,0,7,84,00,82,00,B5,F2,FF,00,
221062568,000001C5,false,Rx,0,7,86,00,80,00,B5,F2,FF,00,
221071052,000001B3,false,Rx,0,8,FC,A4,00,FC,00,FF,8A,DD,
221073968,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221076220,00000297,false,Rx,0,7,96,E9,F0,EC,F0,F0,FC,00,
221093612,000000A5,false,Rx,0,8,C1,F6,87,77,78,00,00,F1,
221107436,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221130332,00000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
221131724,000001A6,false,Rx,0,8,41,00,40,00,3F,00,50,F9,
221144832,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
221147604,00000173,false,Rx,0,8,4E,FB,00,0E,30,00,FE,D0,
221151636,000002BB,false,Rx,0,5,F0,FD,83,00,F2,00,00,00,
221152840,00000289,false,Rx,0,8,9C,FD,E0,E0,E1,00,0C,00,
221154028,000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
221155128,00000199,false,Rx,0,6,72,FC,CF,7E,02,B0,00,00,
221156160,0000012F,false,Rx,0,8,BC,29,88,1D,F4,01,30,0B,
221157256,0000019A,false,Rx,0,6,D8,FC,93,7E,00,20,00,00,
221158252,0000019F,false,Rx,0,6,7E,FC,06,80,00,20,00,00,
221159700,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
221160644,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
221161740,000001C4,false,Rx,0,7,84,00,82,00,BF,F2,FF,00,
221162848,000001C5,false,Rx,0,7,86,00,80,00,BF,F2,FF,00,
221164008,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
221170984,000001B3,false,Rx,0,8,FC,A4,00,FD,00,FF,8A,DE,
221174320,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221193616,000000A5,false,Rx,0,8,27,FB,87,77,78,00,00,F1,
221207436,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221231676,000001A6,false,Rx,0,8,41,00,40,00,3F,00,E0,FA,
221244808,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
221251632,000002BB,false,Rx,0,5,BF,F0,83,00,F2,00,00,00,
221252804,00000289,false,Rx,0,8,7A,F0,E0,E0,E1,00,0C,00,
221253968,000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
221255068,00000199,false,Rx,0,6,02,F7,D7,7E,02,B0,00,00,
221256136,0000012F,false,Rx,0,8,5B,2A,88,1D,F4,01,30,0B,
221257236,0000019A,false,Rx,0,6,C2,F7,96,7E,00,20,00,00,
221258232,0000019F,false,Rx,0,6,0D,F7,05,80,00,20,00,00,
221259680,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
221260788,000001C4,false,Rx,0,7,84,00,82,00,C9,F2,FF,00,
221261896,000001C5,false,Rx,0,7,86,00,80,00,C9,F2,FF,00,
221270992,000001B3,false,Rx,0,8,FC,A4,00,FE,00,FF,8A,DF,
221274796,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221275956,00000297,false,Rx,0,7,5C,EA,F0,EC,F0,F0,FC,00,
221277012,000003FB,false,Rx,0,6,C7,90,01,10,F1,48,00,00,
221292600,000003F9,false,Rx,0,8,2C,11,80,70,7A,79,1F,47,
221293744,000000A5,false,Rx,0,8,4F,F1,87,77,78,00,00,F1,
221307440,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221331672,000001A6,false,Rx,0,8,41,00,40,00,3F,00,70,FC,
221344816,00000281,false,Rx,0,2,45,F3,00,00,00,00,00,00,
221346072,00000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
221347612,00000173,false,Rx,0,8,26,F1,00,0E,30,00,FE,D0,
221348700,000002ED,false,Rx,0,3,FE,FB,01,00,00,00,00,00,
221351612,000002BB,false,Rx,0,5,98,F2,83,00,F2,00,00,00,
221352804,00000289,false,Rx,0,8,C0,F2,E0,E0,E1,00,0C,00,
221353972,000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
221355080,00000199,false,Rx,0,6,DE,F2,CC,7E,02,B0,00,00,
221356120,0000012F,false,Rx,0,8,06,2B,88,1D,F4,01,30,0B,
221357216,0000019A,false,Rx,0,6,83,F2,8C,7E,00,20,00,00,
221358212,0000019F,false,Rx,0,6,8F,F2,F4,7F,00,20,00,00,
221359196,000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
221360988,00000264,false,Rx,0,6,E1,FD,3B,08,80,1E,00,00,
221361984,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
221362928,000001C4,false,Rx,0,7,84,00,82,00,D3,F2,FF,00,
221363976,000001C5,false,Rx,0,7,86,00,80,00,D3,F2,FF,00,
221365008,000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
221365788,000001EA,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
221366576,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
221367524,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
221368564,000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
221370984,000001B3,false,Rx,0,8,FC,A4,00,F0,00,FF,8A,D1,
221375248,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221393616,000000A5,false,Rx,0,8,C1,F6,87,77,78,00,00,F1,
221400636,000002F7,false,Rx,0,6,02,99,51,11,11,F1,00,00,
221407424,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221431684,000001A6,false,Rx,0,8,41,00,40,00,3F,00,00,FE,
221444996,000001B9,false,Rx,0,2,00,FF,00,00,00,00,00,00,
221445768,00000281,false,Rx,0,2,43,F3,00,00,00,00,00,00,
221447608,000002C4,false,Rx,0,8,F8,80,FF,64,64,64,00,F0,
221451608,000002BB,false,Rx,0,5,F1,F4,83,00,F2,00,00,00,
221452812,00000289,false,Rx,0,8,13,F4,E0,E0,E1,00,0C,00,
221453996,000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
221455096,00000199,false,Rx,0,6,18,FC,D2,7E,02,B0,00,00,
221456172,0000012F,false,Rx,0,8,88,2C,88,1D,F4,01,30,0B,
221457268,0000019A,false,Rx,0,6,45,FC,92,7E,00,20,00,00,
221458264,0000019F,false,Rx,0,6,D6,FC,F9,7F,00,20,00,00,
221459684,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
221460788,000001C4,false,Rx,0,7,84,00,82,00,DD,F2,FF,00,
221461892,000001C5,false,Rx,0,7,86,00,80,00,DD,F2,FF,00,
221470952,000001B3,false,Rx,0,8,FC,A4,00,F1,00,FF,8A,D2,
221474840,00000297,false,Rx,0,7,1A,EB,F0,EC,F0,F0,FC,00,
221475880,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221486096,0000032E,false,Rx,0,8,FF,FF,FF,5E,B2,FF,FF,4B,
221493612,000000A5,false,Rx,0,8,27,FB,87,77,78,00,00,F1,
221507424,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221531652,000001A6,false,Rx,0,8,41,00,40,00,3F,00,90,FF,
221533392,00000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
221544784,00000281,false,Rx,0,2,43,F3,00,00,00,00,00,00,
221547588,00000173,false,Rx,0,8,A8,F6,00,0E,30,00,FE,D0,
221551584,000002BB,false,Rx,0,5,D6,F6,83,00,F2,00,00,00,
221552780,00000289,false,Rx,0,8,A9,F6,E0,E0,E1,00,0C,00,
221553940,000000E4,false,Rx,0,8,B7,F7,86,7F,22,FF,7F,8E,
221555044,00000199,false,Rx,0,6,01,F7,CC,7E,02,B0,00,00,
221556108,0000012F,false,Rx,0,8,D5,2D,88,1D,F4,01,30,0B,
221557204,0000019A,false,Rx,0,6,C4,F7,A0,7E,00,20,00,00,
221558204,0000019F,false,Rx,0,6,A5,F7,FA,7F,00,20,00,00,
221559692,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
221560636,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
221561716,000001C4,false,Rx,0,7,84,00,82,00,E7,F2,FF,00,
221562812,000001C5,false,Rx,0,7,86,00,80,00,E7,F2,FF,00,
221563980,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
221570936,000001B3,false,Rx,0,8,FC,A4,00,F2,00,FF,8A,D3,
221576096,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221590292,000002CA,false,Rx,0,2,66,6B,00,00,00,00,00,00,
221593608,000000A5,false,Rx,0,8,4F,F1,87,77,78,00,00,F1,
221607420,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221631672,000001A6,false,Rx,0,8,41,00,40,00,3F,00,20,F1,
221644784,00000281,false,Rx,0,2,43,F3,00,00,00,00,00,00,
221651604,000002BB,false,Rx,0,5,23,F8,83,00,F2,00,00,00,
221652808,00000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
221653972,000000E4,false,Rx,0,8,83,F2,86,7F,22,FF,7F,8E,
221655080,00000199,false,Rx,0,6,64,F2,CF,7E,02,B0,00,00,
221656112,0000012F,false,Rx,0,8,32,2E,88,1D,F4,01,30,0B,
221657212,0000019A,false,Rx,0,6,E8,F2,98,7E,00,20,00,00,
221658208,0000019F,false,Rx,0,6,12,F2,F5,7F,00,20,00,00,
221659688,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
221660800,000001C4,false,Rx,0,7,84,00,82,00,F1,F2,FF,00,
221661900,000001C5,false,Rx,0,7,86,00,80,00,F1,F2,FF,00,
221665820,00000328,false,Rx,0,6,DC,44,EF,11,0E,22,00,00,
221670944,000001B3,false,Rx,0,8,FC,A4,00,F3,00,FF,8A,D4,
221674812,00000297,false,Rx,0,7,D5,EC,F0,EC,F0,F0,FC,00,
221676568,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221693608,000000A5,false,Rx,0,8,C1,F6,87,77,78,00,00,F1,
221707424,00000130,false,Rx,0,5,41,F0,FC,FF,FF,00,00,00,
221731632,000001A6,false,Rx,0,8,41,00,40,00,3F,00,B0,F2,
221739436,00000264,false,Rx,0,6,E1,FD,3C,07,80,1E,00,00,
221744772,00000281,false,Rx,0,2,43,F3,00,00,00,00,00,00,
221747592,00000173,false,Rx,0,8,4E,FB,00,0E,30,00,FE,D0,
221751604,000002BB,false,Rx,0,5,04,FA,83,00,F2,00,00,00,
221752808,00000289,false,Rx,0,8,12,FA,E0,E0,E1,00,0C,00,
221753996,000000E4,false,Rx,0,8,82,FC,86,7F,22,FF,7F,8E,
221755096,00000199,false,Rx,0,6,EE,FC,C7,7E,02,B0,00,00,
221756176,0000012F,false,Rx,0,8,33,20,88,1D,F4,01,30,0B,
221757276,0000019A,false,Rx,0,6,63,FC,99,7E,00,20,00,00,
221758272,0000019F,false,Rx,0,6,16,FC,09,80,00,20,00,00,
221759692,0000018F,false,Rx,0,5,F8,7F,F1,FF,FF,00,00,00,
221760636,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
221761740,000001C4,false,Rx,0,7,84,00,82,00,FB,F2,FF,00,
221762844,000001C5,false,Rx,0,7,86,00,80,00,FB,F2,FF,00,
221764012,00000302,false,Rx,0,7,FF,FF,F8,7F,FF,FF,FF,00,
221770884,000001B3,false,Rx,0,8,FC,A4,00,F4,00,FF,8A,D5,
221772092,00000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
221776984,000002BF,false,Rx,0,3,00,00,00,00,00,00,00,00,
221790676,00000264,false,Rx,0,6,E1,FD,3D,06,80,1E,00,00,
221793604,000000A5,false,Rx,0,8,27,FB,87,77,78,00,00,F1,
