Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
200555516,000000199,false,Rx,0,6,50,F7,D2,7E,03,A0,00,00,
200556516,00000019A,false,Rx,0,6,30,F7,A7,7E,00,20,00,00,
200557512,00000019F,false,Rx,0,6,65,F7,0A,80,00,20,00,00,
200558500,0000002BB,false,Rx,0,5,D6,F6,83,00,F2,00,00,00,
200559712,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
200560652,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
200561728,0000001C4,false,Rx,0,7,84,00,82,00,B2,FA,FF,00,
200562828,0000001C5,false,Rx,0,7,86,00,80,00,B2,FA,FF,00,
200563988,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
200571196,0000002CA,false,Rx,0,2,66,6C,00,00,00,00,00,00,
200572388,0000002F8,false,Rx,0,8,16,24,23,0D,BF,E7,07,F5,
200586620,0000002BF,false,Rx,0,3,7D,61,0B,00,00,00,00,00,
200593932,0000000A5,false,Rx,0,8,33,F0,07,78,80,3E,0B,F1,
200604628,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
200610080,000000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
200632632,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,00,F9,
200646292,000000281,false,Rx,0,2,D7,F3,00,00,00,00,00,00,
200650916,00000012F,false,Rx,0,8,B0,76,8A,DD,F1,01,33,0B,
200652060,0000001B3,false,Rx,0,8,FC,2D,00,F3,04,FF,8A,61,
200653248,000000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
200654420,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
200655520,000000199,false,Rx,0,6,8F,F2,D2,7E,03,A0,00,00,
200656520,00000019A,false,Rx,0,6,74,F2,90,7E,00,20,00,00,
200657516,00000019F,false,Rx,0,6,7B,F2,F3,7F,00,20,00,00,
200658508,0000002BB,false,Rx,0,5,23,F8,83,00,F2,00,00,00,
200659712,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
200660824,0000001C4,false,Rx,0,7,84,00,82,00,BC,FA,FF,00,
200661920,0000001C5,false,Rx,0,7,86,00,80,00,BC,FA,FF,00,
200668188,000000328,false,Rx,0,6,C7,44,EF,11,0E,22,00,00,
200687044,0000002BF,false,Rx,0,3,79,61,0B,00,00,00,00,00,
200693844,0000000A5,false,Rx,0,8,29,F6,06,58,80,4A,0B,F1,
200699608,000000297,false,Rx,0,7,D5,EC,F0,EC,F0,F0,FC,00,
200704568,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
200715108,0000003A0,false,Rx,0,8,FF,FF,C0,FF,FF,FF,FF,FC,
200732608,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,90,FA,
200746640,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
200747820,000000173,false,Rx,0,8,8D,FB,00,02,20,00,F2,D7,
200750904,00000012F,false,Rx,0,8,ED,77,8A,DD,F1,01,33,0B,
200752060,0000001B3,false,Rx,0,8,FC,2D,00,F4,04,FF,8A,62,
200753260,000000289,false,Rx,0,8,12,FA,E0,E0,E1,00,0C,00,
200754424,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
200755524,000000199,false,Rx,0,6,F2,FC,C6,7E,03,A0,00,00,
200756520,00000019A,false,Rx,0,6,DF,FC,AC,7E,00,20,00,00,
200757520,00000019F,false,Rx,0,6,05,FC,FC,7F,00,20,00,00,
200758508,0000002BB,false,Rx,0,5,04,FA,83,00,F2,00,00,00,
200759620,000000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
200760700,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
200761640,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
200762584,0000001C4,false,Rx,0,7,84,00,82,00,C6,FA,FF,00,
200763648,0000001C5,false,Rx,0,7,86,00,80,00,C6,FA,FF,00,
200764808,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
200787480,0000002BF,false,Rx,0,3,79,61,0B,00,00,00,00,00,
200793828,0000000A5,false,Rx,0,8,FD,FB,09,98,80,38,0B,F1,
200798152,0000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
200798924,000000314,false,Rx,0,3,11,42,00,00,00,00,00,00,
200804560,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
200809536,000000306,false,Rx,0,2,AC,F7,00,00,00,00,00,00,
200832632,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,20,FC,
200847380,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
200850908,00000012F,false,Rx,0,8,0B,78,8A,DD,F2,01,33,0B,
200852052,0000001B3,false,Rx,0,8,FC,2D,00,F5,04,FF,8A,63,
200853256,000000289,false,Rx,0,8,C1,FC,E0,E0,E1,00,0C,00,
200854424,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
200855524,000000199,false,Rx,0,6,1D,F7,CD,7E,03,A0,00,00,
200856520,00000019A,false,Rx,0,6,11,F7,93,7E,00,20,00,00,
200857516,00000019F,false,Rx,0,6,43,F7,01,80,00,20,00,00,
200858508,0000002BB,false,Rx,0,5,6D,FC,83,00,F2,00,00,00,
200859696,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
200860804,0000001C4,false,Rx,0,7,84,00,82,00,D0,FA,FF,00,
200861904,0000001C5,false,Rx,0,7,86,00,80,00,D0,FA,FF,00,
200865772,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
200888144,0000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
200889124,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
200893820,0000000A5,false,Rx,0,8,79,F1,08,88,80,40,0B,F1,
200899216,000000297,false,Rx,0,7,93,ED,F0,EC,F0,F0,FC,00,
200904560,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
200909572,0000003B0,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
200932600,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,B0,FD,
200945984,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
200947788,000000173,false,Rx,0,8,E5,F1,00,02,20,00,F2,D7,
200948988,0000002C4,false,Rx,0,8,01,7B,FF,64,64,64,00,F0,
200950884,00000012F,false,Rx,0,8,56,79,8A,DD,F2,01,33,0B,
200952036,0000001B3,false,Rx,0,8,FC,2D,00,F6,04,FF,8A,64,
200953216,000000289,false,Rx,0,8,7B,FE,E0,E0,E1,00,0C,00,
200954388,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
200955488,000000199,false,Rx,0,6,8F,F2,D2,7E,03,A0,00,00,
200956484,00000019A,false,Rx,0,6,A6,F2,9C,7E,00,20,00,00,
200957488,00000019F,false,Rx,0,6,D3,F2,0C,80,00,20,00,00,
200958480,0000002BB,false,Rx,0,5,4A,FE,83,00,F2,00,00,00,
200959700,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
200960644,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
200961760,0000001C4,false,Rx,0,7,84,00,82,00,DA,FA,FF,00,
200962856,0000001C5,false,Rx,0,7,86,00,80,00,DA,FA,FF,00,
200964008,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
200965744,000000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
200967136,0000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
200988308,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
200993828,0000000A5,false,Rx,0,8,B1,F6,0B,A8,80,36,0B,F1,
201000480,0000003AF,false,Rx,0,4,0F,C6,81,E1,00,00,00,00,
201001364,000000377,false,Rx,0,3,D0,F6,60,00,00,00,00,00,
201004556,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201032604,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,40,FF,
201046316,000000281,false,Rx,0,2,DB,F3,00,00,00,00,00,00,
201050892,00000012F,false,Rx,0,8,0B,7A,8A,DD,F1,01,33,0B,
201052036,0000001B3,false,Rx,0,8,FC,2D,00,F7,04,FF,8A,65,
201053236,000000289,false,Rx,0,8,27,F1,E0,E0,E1,00,0C,00,
201054400,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
201055504,000000199,false,Rx,0,6,D7,FC,D6,7E,03,A0,00,00,
201056500,00000019A,false,Rx,0,6,43,FC,A4,7E,00,20,00,00,
201057496,00000019F,false,Rx,0,6,49,FC,EA,7F,00,20,00,00,
201058488,0000002BB,false,Rx,0,5,22,F1,83,00,F2,00,00,00,
201059692,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
201060808,0000001C4,false,Rx,0,7,84,00,82,00,E4,FA,FF,00,
201061904,0000001C5,false,Rx,0,7,86,00,80,00,E4,FA,FF,00,
201088632,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201093932,0000000A5,false,Rx,0,8,A5,FA,09,98,80,3E,0B,F1,
201098892,000000297,false,Rx,0,7,59,EE,F0,EC,F0,F0,FC,00,
201104568,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201132568,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,D0,F0,
201146288,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
201147788,000000173,false,Rx,0,8,6B,F6,00,02,20,00,F2,D7,
201150884,00000012F,false,Rx,0,8,56,7B,8A,DD,F1,01,33,0B,
201152040,0000001B3,false,Rx,0,8,FC,2D,00,F8,04,FF,8A,66,
201153228,000000289,false,Rx,0,8,9D,F3,E0,E0,E1,00,0C,00,
201154400,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
201155500,000000199,false,Rx,0,6,CD,F7,D3,7E,03,A0,00,00,
201156496,00000019A,false,Rx,0,6,7B,F7,8E,7E,00,20,00,00,
201157492,00000019F,false,Rx,0,6,DC,F7,12,80,00,20,00,00,
201158484,0000002BB,false,Rx,0,5,05,F3,83,00,F2,00,00,00,
201159700,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
201160636,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
201161712,0000001C4,false,Rx,0,7,84,00,82,00,EE,FA,FF,00,
201162820,0000001C5,false,Rx,0,7,86,00,80,00,EE,FA,FF,00,
201163980,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
201188976,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201193832,0000000A5,false,Rx,0,8,7F,F1,08,88,80,44,0B,F1,
201204544,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201232592,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,60,F2,
201246576,000000281,false,Rx,0,2,DB,F3,00,00,00,00,00,00,
201250904,00000012F,false,Rx,0,8,D8,7C,8A,DD,F1,01,33,0B,
201252064,0000001B3,false,Rx,0,8,FC,2D,00,F9,04,FF,8A,67,
201253252,000000289,false,Rx,0,8,4E,F5,E0,E0,E1,00,0C,00,
201254424,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
201255524,000000199,false,Rx,0,6,79,F2,C7,7E,03,A0,00,00,
201256524,00000019A,false,Rx,0,6,A0,F2,AA,7E,00,20,00,00,
201257520,00000019F,false,Rx,0,6,5C,F2,F1,7F,00,20,00,00,
201258512,0000002BB,false,Rx,0,5,6C,F5,83,00,F2,00,00,00,
201259560,000000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
201260640,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
201261596,0000001C4,false,Rx,0,7,84,00,82,00,F8,FA,FF,00,
201262716,0000001C5,false,Rx,0,7,86,00,80,00,F8,FA,FF,00,
201277764,0000003FB,false,Rx,0,6,C7,90,01,10,F0,48,00,00,
201289472,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201293468,0000003F9,false,Rx,0,8,E5,13,82,32,7A,79,0F,47,
201294648,0000000A5,false,Rx,0,8,58,F6,08,98,80,3E,0B,F1,
201298724,000000297,false,Rx,0,7,DA,E0,F0,EC,F0,F0,FC,00,
201304540,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201332568,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,F0,F3,
201347124,000000281,false,Rx,0,2,D7,F3,00,00,00,00,00,00,
201348300,000000173,false,Rx,0,8,8D,FB,00,02,20,00,F2,D7,
201349384,0000002ED,false,Rx,0,3,C5,F6,01,00,00,00,00,00,
201350888,00000012F,false,Rx,0,8,85,7D,8A,DD,F1,01,33,0B,
201352052,0000001B3,false,Rx,0,8,FC,2D,00,FA,04,FF,8A,68,
201353236,000000289,false,Rx,0,8,F4,F7,E0,E0,E1,00,0C,00,
201354404,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
201355504,000000199,false,Rx,0,6,D4,FC,CD,7E,03,A0,00,00,
201356504,00000019A,false,Rx,0,6,0B,FC,96,7E,00,20,00,00,
201357496,00000019F,false,Rx,0,6,AC,FC,0A,80,00,20,00,00,
201358476,0000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
201359244,0000002A6,false,Rx,0,2,00,8C,00,00,00,00,00,00,
201360036,0000002BB,false,Rx,0,5,4B,F7,83,00,F2,00,00,00,
201361988,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
201362936,0000001C4,false,Rx,0,7,84,00,82,00,02,FB,FF,00,
201363980,0000001C5,false,Rx,0,7,86,00,80,00,02,FB,FF,00,
201365012,0000001D6,false,Rx,0,2,F0,CC,00,00,00,00,00,00,
201365800,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
201366744,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
201367780,0000003E6,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
201381316,0000002F7,false,Rx,0,6,02,99,51,11,11,F1,00,00,
201389900,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201393836,0000000A5,false,Rx,0,8,D4,FB,07,88,80,40,0B,F1,
201400416,00000032E,false,Rx,0,8,FF,FF,FF,5F,AE,FF,FF,4E,
201402488,000000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
201404592,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201428692,0000000EC,false,Rx,0,8,11,11,04,00,01,08,FF,FF,
201432572,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,80,F5,
201445984,0000001B9,false,Rx,0,2,3C,FF,00,00,00,00,00,00,
201446756,000000281,false,Rx,0,2,D7,F3,00,00,00,00,00,00,
201447852,0000002C4,false,Rx,0,8,8D,7B,FF,64,64,64,00,F0,
201450880,00000012F,false,Rx,0,8,D8,7E,8A,DD,F2,01,33,0B,
201452036,0000001B3,false,Rx,0,8,FC,2D,00,FB,04,FF,8A,69,
201453220,000000289,false,Rx,0,8,F5,F9,E0,E0,E1,00,0C,00,
201454388,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
201455488,000000199,false,Rx,0,6,3A,F7,CF,7E,03,A0,00,00,
201456484,00000019A,false,Rx,0,6,E5,F7,94,7E,00,20,00,00,
201457480,00000019F,false,Rx,0,6,EB,F7,FE,7F,00,20,00,00,
201458476,0000002BB,false,Rx,0,5,BE,F9,83,00,F2,00,00,00,
201459684,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
201460816,0000001C4,false,Rx,0,7,84,00,82,00,0C,FB,FF,00,
201461916,0000001C5,false,Rx,0,7,86,00,80,00,0C,FB,FF,00,
201490304,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201493844,0000000A5,false,Rx,0,8,2F,F1,07,78,80,40,0B,F1,
201498516,000000297,false,Rx,0,7,9C,E1,F0,EC,F0,F0,FC,00,
201500364,0000002F0,false,Rx,0,3,74,30,FF,00,00,00,00,00,
201501304,000000246,false,Rx,0,5,0C,F4,00,FC,FF,00,00,00,
201504532,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201505800,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
201521316,0000001F6,false,Rx,0,2,80,F0,00,00,00,00,00,00,
201532572,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,10,F7,
201546284,000000281,false,Rx,0,2,DB,F3,00,00,00,00,00,00,
201547772,000000173,false,Rx,0,8,E5,F1,00,02,20,00,F2,D7,
201550876,00000012F,false,Rx,0,8,D9,70,8A,DD,F2,01,33,0B,
201552024,0000001B3,false,Rx,0,8,FC,2D,00,FC,04,FF,8A,6A,
201553216,000000289,false,Rx,0,8,4F,FB,E0,E0,E1,00,0C,00,
201554388,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
201555488,000000199,false,Rx,0,6,C1,F2,D6,7E,03,A0,00,00,
201556488,00000019A,false,Rx,0,6,EF,F2,A7,7E,00,20,00,00,
201557484,00000019F,false,Rx,0,6,9D,F2,08,80,00,20,00,00,
201558472,0000002BB,false,Rx,0,5,99,FB,83,00,F2,00,00,00,
201559688,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
201560632,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
201561748,0000001C4,false,Rx,0,7,84,00,82,00,16,FB,FF,00,
201562852,0000001C5,false,Rx,0,7,86,00,80,00,16,FB,FF,00,
201564008,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
201570960,0000002CA,false,Rx,0,2,66,6C,00,00,00,00,00,00,
201590824,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201593900,0000000A5,false,Rx,0,8,52,F5,08,88,80,3C,0B,F1,
201604528,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201608388,000000578,false,Rx,0,8,00,00,00,00,20,00,00,78,
201632568,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,A0,F8,
201645812,000000281,false,Rx,0,2,D6,F3,00,00,00,00,00,00,
201650884,00000012F,false,Rx,0,8,3E,71,8A,DD,F1,01,33,0B,
201652048,0000001B3,false,Rx,0,8,FC,2D,00,FD,04,FF,8A,6B,
201653240,000000289,false,Rx,0,8,9C,FD,E0,E0,E1,00,0C,00,
201654416,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
201655516,000000199,false,Rx,0,6,22,FC,D8,7E,03,A0,00,00,
201656512,00000019A,false,Rx,0,6,2F,FC,8F,7E,00,20,00,00,
201657508,00000019F,false,Rx,0,6,30,FC,02,80,00,20,00,00,
201658500,0000002BB,false,Rx,0,5,F0,FD,83,00,F2,00,00,00,
201659692,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
201660844,0000001C4,false,Rx,0,7,84,00,82,00,20,FB,FF,00,
201661960,0000001C5,false,Rx,0,7,86,00,80,00,20,FB,FF,00,
201668112,000000328,false,Rx,0,6,C8,44,EF,11,0E,22,00,00,
201691392,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201693832,0000000A5,false,Rx,0,8,41,FB,07,78,80,44,0B,F1,
201698448,000000297,false,Rx,0,7,56,E2,F0,EC,F0,F0,FC,00,
201704564,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201732592,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,30,FA,
201746640,000000281,false,Rx,0,2,D9,F3,00,00,00,00,00,00,
201747844,000000173,false,Rx,0,8,6B,F6,00,02,20,00,F2,D7,
201750848,00000012F,false,Rx,0,8,D9,72,8A,DD,F1,01,33,0B,
201752000,0000001B3,false,Rx,0,8,FC,2D,00,FE,04,FF,8A,6C,
201753172,000000289,false,Rx,0,8,7A,F0,E0,E0,E1,00,0C,00,
201754344,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
201755444,000000199,false,Rx,0,6,81,F7,C5,7E,03,A0,00,00,
201756440,00000019A,false,Rx,0,6,C5,F7,A9,7E,00,20,00,00,
201757436,00000019F,false,Rx,0,6,43,F7,01,80,00,20,00,00,
201758432,0000002BB,false,Rx,0,5,BF,F0,83,00,F2,00,00,00,
201759704,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
201760648,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
201761744,0000001C4,false,Rx,0,7,84,00,82,00,2A,FB,FF,00,
201762856,0000001C5,false,Rx,0,7,86,00,80,00,2A,FB,FF,00,
201764004,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
201765788,0000005E7,false,Rx,0,8,99,01,0A,4C,01,00,00,00,
201791800,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201793828,0000000A5,false,Rx,0,8,C7,F1,07,68,80,44,0B,F1,
201798116,0000003D3,false,Rx,0,2,00,00,00,00,00,00,00,00,
201804516,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201809544,000000306,false,Rx,0,2,AC,F7,00,00,00,00,00,00,
201832568,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,C0,FB,
201847136,000000281,false,Rx,0,2,D3,F3,00,00,00,00,00,00,
201850848,00000012F,false,Rx,0,8,84,73,8A,DD,F1,01,33,0B,
201852000,0000001B3,false,Rx,0,8,FC,2D,00,F0,04,FF,8A,5E,
201853176,000000289,false,Rx,0,8,C0,F2,E0,E0,E1,00,0C,00,
201854344,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
201855444,000000199,false,Rx,0,6,78,F2,CE,7E,03,A0,00,00,
201856444,00000019A,false,Rx,0,6,75,F2,99,7E,00,20,00,00,
201857440,00000019F,false,Rx,0,6,68,F2,06,80,00,20,00,00,
201858432,0000002BB,false,Rx,0,5,98,F2,83,00,F2,00,00,00,
201859696,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
201860824,0000001C4,false,Rx,0,7,84,00,82,00,34,FB,FF,00,
201861924,0000001C5,false,Rx,0,7,86,00,80,00,34,FB,FF,00,
201892592,000000573,false,Rx,0,8,00,00,00,00,BC,0A,00,73,
201893680,0000002F9,false,Rx,0,6,00,FF,00,08,FF,F0,00,00,
201894784,0000000A5,false,Rx,0,8,86,F6,04,68,80,42,0B,F1,
201895876,0000002BF,false,Rx,0,3,79,21,0B,00,00,00,00,00,
201897936,000000297,false,Rx,0,7,10,E3,F0,EC,F0,F0,FC,00,
201898976,0000002D5,false,Rx,0,2,FC,FF,00,00,00,00,00,00,
201904516,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
201909596,0000003B0,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
201932556,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,50,FD,
201946296,000000281,false,Rx,0,2,D5,F3,00,00,00,00,00,00,
201947756,000000173,false,Rx,0,8,8D,FB,00,02,20,00,F2,D7,
201948956,0000002C4,false,Rx,0,8,17,7C,FF,64,64,64,00,F0,
201950872,00000012F,false,Rx,0,8,B0,74,8A,DD,F2,01,33,0B,
201952028,0000001B3,false,Rx,0,8,FC,2D,00,F1,04,FF,8A,5F,
201953216,000000289,false,Rx,0,8,13,F4,E0,E0,E1,00,0C,00,
201954392,0000000E4,false,Rx,0,8,3A,FC,88,82,22,FF,7F,8E,
201955496,000000199,false,Rx,0,6,F3,FC,CF,7E,03,A0,00,00,
201956492,00000019A,false,Rx,0,6,63,FC,99,7E,00,20,00,00,
201957488,00000019F,false,Rx,0,6,7F,FC,0F,80,00,20,00,00,
201958480,0000002BB,false,Rx,0,5,F1,F4,83,00,F2,00,00,00,
201959684,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
201960628,0000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
201961744,0000001C4,false,Rx,0,7,84,00,82,00,3E,FB,FF,00,
201962856,0000001C5,false,Rx,0,7,86,00,80,00,3E,FB,FF,00,
201964012,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
201971464,0000005F8,false,Rx,0,8,13,FF,C0,78,FF,FF,FF,FF,
201992668,0000002BF,false,Rx,0,3,79,D1,0A,00,00,00,00,00,
201993840,0000000A5,false,Rx,0,8,53,FB,08,88,80,3C,0B,F1,
202004512,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
202032552,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,E0,FE,
202046236,000000281,false,Rx,0,2,DB,F3,00,00,00,00,00,00,
202047692,000000567,false,Rx,0,8,00,00,00,00,20,00,00,67,
202050840,00000012F,false,Rx,0,8,ED,75,8A,DD,F2,01,33,0B,
202051992,0000001B3,false,Rx,0,8,FC,2D,00,F2,04,FF,8A,60,
202053176,000000289,false,Rx,0,8,A9,F6,E0,E0,E1,00,0C,00,
202054348,0000000E4,false,Rx,0,8,0F,F7,88,82,22,FF,7F,8E,
202055444,000000199,false,Rx,0,6,A4,F7,D5,7E,03,A0,00,00,
202056440,00000019A,false,Rx,0,6,AD,F7,A6,7E,00,20,00,00,
202057440,00000019F,false,Rx,0,6,EB,F7,FE,7F,00,20,00,00,
202058432,0000002BB,false,Rx,0,5,D6,F6,83,00,F2,00,00,00,
202059668,0000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
202060808,0000001C4,false,Rx,0,7,84,00,82,00,48,FB,FF,00,
202061908,0000001C5,false,Rx,0,7,86,00,80,00,48,FB,FF,00,
202093008,0000002BF,false,Rx,0,3,79,D1,0A,00,00,00,00,00,
202094204,0000000A5,false,Rx,0,8,75,F0,06,78,80,3E,0B,F1,
202097780,000000297,false,Rx,0,7,DF,E4,F0,EC,F0,F0,FC,00,
202104500,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
202132556,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,70,F0,
202145760,000000510,false,Rx,0,8,00,00,00,00,FF,FF,00,10,
202146848,000000281,false,Rx,0,2,D7,F3,00,00,00,00,00,00,
202147768,000000173,false,Rx,0,8,E5,F1,00,02,20,00,F2,D7,
202150836,00000012F,false,Rx,0,8,B0,76,8A,DD,F1,01,33,0B,
202151988,0000001B3,false,Rx,0,8,FC,2D,00,F3,04,FF,8A,61,
202153172,000000289,false,Rx,0,8,A8,F8,E0,E0,E1,00,0C,00,
202154344,0000000E4,false,Rx,0,8,3B,F2,88,82,22,FF,7F,8E,
202155448,000000199,false,Rx,0,6,12,F2,D3,7E,03,A0,00,00,
202156444,00000019A,false,Rx,0,6,74,F2,90,7E,00,20,00,00,
202157440,00000019F,false,Rx,0,6,4E,F2,0D,80,00,20,00,00,
202158428,0000002BB,false,Rx,0,5,23,F8,83,00,F2,00,00,00,
202159684,00000018F,false,Rx,0,5,0A,80,F1,FF,FF,00,00,00,
202160624,0000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
202161752,0000001C4,false,Rx,0,7,84,00,82,00,52,FB,FF,00,
202162868,0000001C5,false,Rx,0,7,86,00,80,00,52,FB,FF,00,
202163900,0000000A1,false,Rx,0,2,04,FF,00,00,00,00,00,00,
202164684,000000302,false,Rx,0,7,FF,FF,0A,80,FF,FF,FF,00,
202193800,0000000A5,false,Rx,0,8,4A,F6,07,68,80,46,0B,F1,
202194888,0000002BF,false,Rx,0,3,79,D1,0A,00,00,00,00,00,
202204812,00000026E,false,Rx,0,8,00,40,40,00,FF,FF,FF,FF,
202205908,000000130,false,Rx,0,5,05,F0,FC,FF,FF,00,00,00,
202232548,0000001A6,false,Rx,0,8,41,00,40,00,3F,00,00,F2,
